1E1048p1-5937,288d15m25.01649391s,-0d31m14.6241806s,100.0,10000.0,2.4999999999954188,3.7891038749367,2.4548659831329125e-06,9.086279357847143e-09
CXOUJ164710p2-455216,339d32m44.37464598s,-0d25m43.00829047s,100.0,10000.0,2.4999999999954188,5.671409644186497,4.686854216255383e-06,1.734761368278508e-08
1RXSJ170849p0-400910,346d28m36.61733498s,0d02m17.09188835s,100.0,10000.0,2.226769569300093,33.78394244611263,7.240540637460776e-06,2.0585244159754186e-08
SGR1806-20,9d59m42.31372657s,-0d14m17.61950307s,100.0,10000.0,2.4999999999954188,0.692324411123991,2.915469124400814e-06,1.0791125505627868e-08
XTEJ1810-197,10d43m35.39641711s,-0d09m19.81888865s,100.0,10000.0,2.4999999999954188,-4.9971044063568115e-05,1.441917727843993e-06,5.337019363273886e-09
SwiftJ1818p0-1607,14d49m14.54258735s,-0d08m42.29035432s,100.0,10000.0,2.39586253456727,59.20366796851158,1.0566338091905871e-05,3.569283703186161e-08
Swift_J1822.3-1606,15d21m14.55563506s,-1d00m53.20441412s,100.0,10000.0,1.999999999993533,-0.000263020396232605,4.4301981284388374e-07,9.52556973722741e-10
SGR1833-0832,23d20m12.70846083s,0d01m26.81306908s,100.0,10000.0,2.4999999999954188,-3.0934810638427734e-05,1.695374165867899e-06,6.275146339146928e-09
3XMMJ185246p6+003317,33d34m51.70572461s,-0d02m19.67345212s,100.0,10000.0,2.50000000000652,-0.00023137778043746948,1.0164445888206016e-06,3.762201093360469e-09
SGR1900+14,43d01m09.09178535s,0d45m51.54788214s,100.0,10000.0,2.4999999999954188,-0.0002993755042552948,4.928758268228208e-07,1.8242981417367137e-09
SGR0755-2933,246d13m05.72283127s,-0d37m04.18068536s,100.0,10000.0,2.4999999999954188,-0.00015897862613201141,5.048401424685423e-07,1.8685820721139425e-09
SGR1801-23,6d54m40.52328712s,0d03m48.75277248s,100.0,10000.0,2.4999999999954188,2.8749405220150948,3.90647214935975e-06,1.4459158869207593e-08
SGR1808-20,9d44m06.89191802s,-0d15m52.63519752s,100.0,10000.0,2.4999999999954188,-3.777444362640381e-05,1.5084101524829606e-06,5.583130046953333e-09
AXJ1818p8-1559,15d02m06.08962846s,-0d14m53.05160492s,100.0,10000.0,2.50000000000652,2.031125523149967,3.699220692445841e-06,1.369205196896153e-08
SGR2013+34,72d19m01.53711442s,-0d05m46.15237115s,100.0,10000.0,2.4999999999954188,-0.0005685649812221527,2.729017115798328e-07,1.0101004314233211e-09
SGR0501+4516,161d32m39.83692551s,1d57m08.45038247s,100.0,10000.0,2.4999999999954188,-0.000223429873585701,4.0720855252305666e-07,1.5072149317117072e-09
SGR0526-66,276d05m26.8517387s,-33d14m49.46673811s,100.0,10000.0,2.468478583768029,46.32686731137801,1.8470525840579957e-06,6.657527497634688e-09
1E1547p0-5408,327d14m12.86310719s,-0d08m09.19319555s,100.0,10000.0,2.4999999999954188,-0.00033086538314819336,8.436843430822874e-07,3.1227576917677957e-09
PSRJ1622-4950,333d50m58.02535505s,-0d06m16.62431975s,100.0,10000.0,2.4999999999954188,-0.00010570883750915527,1.3300704480108498e-06,4.9230352040725445e-09
SGR1627-41,336d58m40.05476129s,-0d06m49.01172298s,100.0,10000.0,2.50000000000652,-8.094310760498047e-05,1.312615109435913e-06,4.858427162872971e-09
CXOUJ171405p7-381031,348d40m31.06420283s,0d22m15.2989163s,100.0,10000.0,2.4999999999954188,-0.00010187551379203796,1.0388440951488846e-06,3.84510915163129e-09
1E1841-045,27d23m00.30384898s,-0d00m27.56111436s,100.0,10000.0,2.4999999999954188,-0.00016857683658599854,8.843190632427506e-07,3.2731603701798838e-09
SwiftJ1834p9-0846,23d14m49.55928227s,-0d20m43.9326969s,100.0,10000.0,2.4999999999954188,-0.00018997490406036377,8.953567848531491e-07,3.3140146663880324e-09
SGR1935+2154,57d14m56.2939123s,0d49m19.08031693s,100.0,10000.0,2.4999999999954188,-0.00014046207070350647,7.75509936044222e-07,2.8704214291532095e-09
1E2259+586,109d05m08.22947675s,-0d59m37.9756272s,100.0,10000.0,2.4999999999954188,-0.00019920244812965393,4.723526045047532e-07,1.7483348375944731e-09
AXJ1845p0-0258,29d33m49.47942636s,0d06m12.74729126s,100.0,10000.0,2.4276008393035213,11.760158777236938,6.217951792253202e-06,2.1622367224713064e-08
PSRJ1846-0258,29d42m20.68236892s,-0d14m20.05990181s,100.0,10000.0,1.9949639972192477,0.7598513774573803,2.2297797949662634e-06,4.761819824142756e-09
CXOUJ010043p1-721134,301d55m47.25706725s,-44d55m12.67325869s,100.0,300000.0,2.0000000000046345,-0.0007124909898266196,2.0560124919125548e-07,2.568515580409612e-10
4U0142+61,129d22m57.45974081s,-0d25m55.01042391s,100.0,300000.0,2.0000000000046345,-0.0006537241861224174,2.528888350970269e-07,3.159265401418471e-10
SGR0418+5729,147d58m42.2755763s,5d07m08.16893498s,100.0,300000.0,2.0000000000046345,-0.0008202334865927696,2.0848686543180116e-07,2.6045647304127334e-10
1E1048p1-5937,288d15m25.01649391s,-0d31m14.6241806s,100.0,300000.0,2.0000000000046345,1.8659777231514454,1.7015602589372879e-06,2.1257088919828044e-09
CXOUJ164710p2-455216,339d32m44.37464598s,-0d25m43.00829047s,100.0,300000.0,1.913966584971841,18.556318767368793,5.814696698323265e-06,5.5200448817604675e-09
1RXSJ170849p0-400910,346d28m36.61733498s,0d02m17.09188835s,100.0,300000.0,1.999999999993533,13.902450896799564,5.434352088797931e-06,6.78897529291017e-09
SGR1806-20,9d59m42.31372657s,-0d14m17.61950307s,100.0,300000.0,2.0000000000046345,0.03387526422739029,1.8838279610291085e-06,2.3534105399396236e-09
XTEJ1810-197,10d43m35.39641711s,-0d09m19.81888865s,100.0,300000.0,2.0000000000046345,1.663136549293995,3.0134263017125112e-06,3.764584328553732e-09
SwiftJ1818p0-1607,14d49m14.54258735s,-0d08m42.29035432s,100.0,300000.0,2.0000000000046345,1.987417921423912,3.6005612457169586e-06,4.498074644108917e-09
Swift_J1822.3-1606,15d21m14.55563506s,-1d00m53.20441412s,100.0,300000.0,2.0000000000046345,-0.0002391338348388672,6.653861888560365e-07,8.312472807382107e-10
SGR1833-0832,23d20m12.70846083s,0d01m26.81306908s,100.0,300000.0,2.0000000000046345,1.3746816515922546,3.6087877984979928e-06,4.5083518331212764e-09
3XMMJ185246p6+003317,33d34m51.70572461s,-0d02m19.67345212s,100.0,300000.0,2.0000000000046345,5.05286506190896,3.8110278875305146e-06,4.761004393213574e-09
SGR1900+14,43d01m09.09178535s,0d45m51.54788214s,100.0,300000.0,2.0000000000046345,-0.00022991374135017395,6.336566984786452e-07,7.916085671052137e-10
SGR0755-2933,246d13m05.72283127s,-0d37m04.18068536s,100.0,300000.0,2.0000000000046345,1.6519646584056318,6.992939825838152e-07,8.736072843032178e-10
SGR1801-23,6d54m40.52328712s,0d03m48.75277248s,100.0,300000.0,1.999999999993533,4.307205621153116,4.071201267743992e-06,5.086031300061071e-09
SGR1808-20,9d44m06.89191802s,-0d15m52.63519752s,100.0,300000.0,2.0000000000046345,-0.0001894049346446991,8.981922161187727e-07,1.1220849631889435e-09
AXJ1818p8-1559,15d02m06.08962846s,-0d14m53.05160492s,100.0,300000.0,2.0000000000046345,0.001660667359828949,1.6706199798125207e-06,2.0870561166194304e-09
SGR2013+34,72d19m01.53711442s,-0d05m46.15237115s,100.0,300000.0,2.0000000000046345,-0.0006404370069503784,2.860910160422982e-07,3.5740504253274426e-10
SGR0501+4516,161d32m39.83692551s,1d57m08.45038247s,100.0,300000.0,1.999999999993533,0.08882194058969617,5.33205414296203e-07,6.661177495592806e-10
SGR0526-66,276d05m26.8517387s,-33d14m49.46673811s,100.0,300000.0,2.198889267068865,44.315639192354865,1.896260703470172e-06,3.951968794546941e-09
1E1547p0-5408,327d14m12.86310719s,-0d08m09.19319555s,100.0,300000.0,2.0000000000046345,-0.0004200004041194916,5.096272493948591e-07,6.366622456920683e-10
PSRJ1622-4950,333d50m58.02535505s,-0d06m16.62431975s,100.0,300000.0,2.0000000000046345,8.059555612504482,5.098474356258016e-06,6.36937317836324e-09
SGR1627-41,336d58m40.05476129s,-0d06m49.01172298s,100.0,300000.0,1.9975952525588776,14.039676815271378,7.858322034557237e-06,9.746315047191957e-09
CXOUJ171405p7-381031,348d40m31.06420283s,0d22m15.2989163s,100.0,300000.0,1.888319519108413,-0.003200177103281021,1.915755536331221e-06,1.6658253510712458e-09
1E1841-045,27d23m00.30384898s,-0d00m27.56111436s,100.0,300000.0,2.0000000000046345,16.24233077093959,6.11261360417269e-06,7.63630733816041e-09
SwiftJ1834p9-0846,23d14m49.55928227s,-0d20m43.9326969s,100.0,300000.0,1.999999999993533,-4.421919584274292e-05,1.8591791702705226e-06,2.3226175348626966e-09
SGR1935+2154,57d14m56.2939123s,0d49m19.08031693s,100.0,300000.0,2.0000000000046345,1.7473516408354044,1.2704886231329269e-06,1.5871838503347328e-09
1E2259+586,109d05m08.22947675s,-0d59m37.9756272s,100.0,300000.0,2.0544269626726317,1.0205680932849646,1.2737445430253988e-06,1.862057103333468e-09
AXJ1845p0-0258,29d33m49.47942636s,0d06m12.74729126s,100.0,300000.0,2.26464204096121,10.72150907292962,6.015185233607967e-06,1.4318167286320944e-08
PSRJ1846-0258,29d42m20.68236892s,-0d14m20.05990181s,100.0,300000.0,1.9116146792161979,4.102647453546524,3.498717687825556e-06,3.2951554932092436e-09
